episode,step,action,reward,total_reward,active_incidents,new_incidents,resolved_incidents,resources
5,40,REPAIR,0.8,32.000000000000014,0,0,0,70.0
5,41,REPAIR,0.8,32.80000000000001,0,0,0,69.25
5,42,REPAIR,0.8,33.60000000000001,0,0,0,68.5
5,43,REPAIR,0.8,34.400000000000006,0,0,0,67.75
5,44,REPAIR,0.8,35.2,0,0,0,67.0
5,45,REPAIR,0.8,36.0,0,0,0,66.25
5,46,REPAIR,0.8,36.8,0,0,0,65.5
5,47,REPAIR,0.8,37.599999999999994,0,0,0,64.75
5,48,REPAIR,0.8,38.39999999999999,0,0,0,64.0
5,49,REPAIR,0.8,39.19999999999999,0,0,0,63.25
5,50,REPAIR,0.8,39.999999999999986,0,0,0,62.5
5,51,REPAIR,0.8,40.79999999999998,0,0,0,61.75
5,52,REPAIR,0.8,41.59999999999998,0,0,0,61.0
5,53,REPAIR,0.8,42.39999999999998,0,0,0,60.25
5,54,REPAIR,0.8,43.199999999999974,0,0,0,59.5
5,55,REPAIR,0.8,43.99999999999997,0,0,0,58.75
5,56,REPAIR,0.8,44.79999999999997,0,0,0,58.0
5,57,REPAIR,0.8,45.599999999999966,0,0,0,57.25
5,58,REPAIR,0.8,46.39999999999996,0,0,0,56.5
5,59,REPAIR,0.8,47.19999999999996,0,0,0,55.75
5,60,REPAIR,0.8,47.99999999999996,0,0,0,55.0
5,61,REPAIR,0.8,48.799999999999955,0,0,0,54.25
5,62,REPAIR,0.8,49.59999999999995,0,0,0,53.5
5,63,REPAIR,0.8,50.39999999999995,0,0,0,52.75
5,64,REPAIR,0.8,51.199999999999946,0,0,0,52.0
5,65,REPAIR,0.8,51.99999999999994,0,0,0,51.25
5,66,REPAIR,0.8,52.79999999999994,0,0,0,50.5
5,67,REPAIR,0.7,53.49999999999994,0,0,0,49.75
5,68,REPAIR,0.7,54.199999999999946,0,0,0,49.0
5,69,REPAIR,0.7,54.89999999999995,0,0,0,48.25
5,70,REPAIR,0.7,55.59999999999995,0,0,0,47.5
5,71,REPAIR,0.7,56.299999999999955,0,0,0,46.75
5,72,REPAIR,0.7,56.99999999999996,0,0,0,46.0
5,73,REPAIR,0.7,57.69999999999996,0,0,0,45.25
5,74,REPAIR,0.7,58.39999999999996,0,0,0,44.5
5,75,REPAIR,0.7,59.099999999999966,0,0,0,43.75
5,76,REPAIR,0.7,59.79999999999997,0,0,0,43.0
5,77,REPAIR,0.7,60.49999999999997,0,0,0,42.25
5,78,REPAIR,0.7,61.199999999999974,0,0,0,41.5
5,79,REPAIR,0.7,61.89999999999998,0,0,0,40.75
5,80,REPAIR,0.7,62.59999999999998,0,0,0,40.0
5,81,REPAIR,0.7,63.29999999999998,0,0,0,39.25
5,82,REPAIR,0.7,63.999999999999986,0,0,0,38.5
5,83,REPAIR,0.7,64.69999999999999,0,0,0,37.75
5,84,REPAIR,0.7,65.39999999999999,0,0,0,37.0
5,85,REPAIR,0.7,66.1,0,0,0,36.25
5,86,REPAIR,0.7,66.8,0,0,0,35.5
5,87,REPAIR,0.7,67.5,0,0,0,34.75
5,88,REPAIR,0.7,68.2,0,0,0,34.0
5,89,REPAIR,0.7,68.9,0,0,0,33.25
5,90,REPAIR,0.7,69.60000000000001,0,0,0,32.5
5,91,REPAIR,0.7,70.30000000000001,0,0,0,31.75
5,92,REPAIR,0.7,71.00000000000001,0,0,0,31.0
5,93,REPAIR,0.7,71.70000000000002,0,0,0,30.25
5,94,REPAIR,0.7,72.40000000000002,0,0,0,29.5
5,95,REPAIR,0.7,73.10000000000002,0,0,0,28.75
5,96,REPAIR,0.7,73.80000000000003,0,0,0,28.0
5,97,REPAIR,0.7,74.50000000000003,0,0,0,27.25
5,98,REPAIR,0.7,75.20000000000003,0,0,0,26.5
5,99,REPAIR,0.7,75.90000000000003,0,0,0,25.75
5,100,REPAIR,0.7,76.60000000000004,0,0,0,25.0
